校名,學系名稱,採計科目及加權(含學測、分科及術科),錄取分數,平均
臺北市立大學,歷史與地理學系,國x1.50、英x1.00、數Bx1.00、地x1.50、歷x1.50,246.5,37.92
臺北市立大學,英語教學系,國x1.25、英x2.00、公x1.00,169,39.76
臺北市立大學,社會暨公共事務學系,國x1.50、英x1.50、歷x1.00、公x2.00,259.5,43.25
臺北市立大學,音樂學系,國x1.00、英x1.00、歷x1.00、術x2.00,292.98,58.60
臺北市立大學,視覺藝術學系,國x2.00、英x1.00、歷x1.00、術x2.00,253,42.17
臺北市立大學,應用物理暨化學系電子物理組,國x1.00、英x1.25、數甲x1.00、物x1.50、化x1.50,256,40.96
臺北市立大學,應用物理暨化學系應用化學組,國x1.00、英x1.25、數甲x1.00、物x1.50、化x1.50,248.25,39.72
臺北市立大學,地球環境暨生物資源學系,國x1.50、英x1.50、數甲x1.00、物x1.00、化x1.50,238,36.62
臺北市立大學,數學系,英x1.00、數甲x2.00、物x1.00,141,35.25
臺北市立大學,資訊科學系,國x1.25、英x2.00、數甲x2.00、物x1.00,243,38.88
臺北市立大學,體育學系,國x1.00、英x2.00、生x1.00、術x1.50,240.56,43.74
臺北市立大學,休閒運動管理學系,國x1.00、英x1.25、公x1.00,125.5,38.62
臺北市立大學,運動健康科學系,國x1.00、英x1.50、生x1.00,141.5,40.43
臺北市立大學,城市發展學系,國x1.00、英x2.00、地x2.00,207,41.40
臺北市立大學,行銷與管理學系,國x1.00、英x2.00、數乙x2.00,213,42.60
臺北市立大學,衛生福利學系,國x1.50、英x1.50、數甲x1.00、生x1.50,195,35.45
國立屏東大學,教育學系,國x2.00、英x1.50、數Bx1.50、公x1.00,158,26.33
國立屏東大學,幼兒教育學系,國x2.00、英x1.00、公x2.00,157,31.40
國立屏東大學,特殊教育學系,國x2.00、英x1.00、公x1.00,122,30.50
國立屏東大學,教育心理與輔導學系,國x1.25、英x1.25、數Bx1.00、公x1.00,143,31.78
國立屏東大學,中國語文學系,國x2.00、英x1.00、歷x1.25,133.5,31.41
國立屏東大學,英語學系,國x1.00、英x2.00、歷x1.00,117,29.25
國立屏東大學,文化創意產業學系,國x2.00、英x1.00、歷x1.00,121,30.25
國立屏東大學,社會發展學系,國x1.00、英x1.00、公x1.00,88,29.33
國立屏東大學,應用英語學系,國x1.00、英x2.00、公x1.00,146,36.50
國立屏東大學,應用日語學系,國x2.00、英x2.00、公x1.00,181,36.20
國立屏東大學,視覺藝術學系數位媒體設計組,國x2.00、英x1.50、歷x1.50,164,32.80
國立屏東大學,商業大數據學系,國x1.00、英x1.00、數Bx1.00、公x1.00,115,28.75
國立屏東大學,行銷與流通管理學系,國x1.00、英x2.00、數Bx2.00、公x1.00,156,26.00
國立屏東大學,休閒事業經營學系,國x1.50、英x1.50、數Bx1.00、公x1.00,133.5,26.70
國立屏東大學,不動產經營學系,國x1.00、英x1.00、公x1.00,103,34.33
國立屏東大學,企業管理學系,國x1.00、英x1.50、數Bx1.50、公x1.00,154.5,30.90
國立屏東大學,國際經營與貿易學系,國x1.00、英x1.00、數Bx1.00、公x1.00,129,32.25
國立屏東大學,財務金融學系,國x1.25、英x1.25、數Bx1.25、公x1.00,165.25,34.79
國立屏東大學,會計學系,國x2.00、英x2.00、數Bx1.50、公x1.00,207,31.85
國立屏東大學,應用化學系,英x1.50、數甲x1.50、化x2.00,154.5,30.90
國立屏東大學,應用數學系,國x1.00、英x1.00、數甲x2.00,121,30.25
國立屏東大學,應用物理系半導體組,英x1.00、數甲x1.75、物x2.00,158.5,33.37
國立屏東大學,應用物理系光電暨材料組,英x1.00、數甲x1.75、物x2.00、化x1.00,172.25,29.96
國立屏東大學,科學傳播學系,國x1.50、英x1.00、自x1.25、化x1.00,151.5,31.89
國立屏東大學,智慧機器人學系,英x1.00、數Ax2.00、物x2.00,145,29.00
國立屏東大學,電腦與通訊學系,國x1.00、英x2.00、數Ax2.00、物x1.00,201,33.50
國立屏東大學,資訊工程學系,國x1.00、英x2.00、數Ax2.00、物x1.00,204,34.00
國立屏東大學,電腦科學與人工智慧學系,國x1.00、英x2.00、數甲x2.00,159,31.80
國立屏東大學,資訊管理學系,國x1.00、英x2.00、數Bx2.00、公x1.00,196,32.67
國立屏東大學,音樂學系,國x1.00、英x1.00、歷x1.00,67,22.33
國立屏東大學,體育學系,數Bx1.00、生x1.00、術x2.00,223.76,55.94
國立臺東大學,全校不分系學士學位學程,國x1.50、英x1.00、公x1.00,102.5,29.29
國立臺東大學,教育學系,國x1.50、歷x1.00、公x1.00,88,25.14
國立臺東大學,體育學系,國x2.00、英x1.50、公x1.00,100.5,22.33
國立臺東大學,幼兒教育學系,國x2.00、英x2.00、公x1.00,88,17.60
國立臺東大學,特殊教育學系,國x2.00、英x1.00、公x1.00,85,21.25
國立臺東大學,文化資源與休閒產業學系,國x1.50、歷x1.25、公x1.00,87,23.20
國立臺東大學,數位媒體與文教產業學系,國x2.00、英x1.00、公x1.00,89,22.25
國立臺東大學,公共與文化事務學系,社x2.00、歷x1.00、公x1.50,119,26.44
國立臺東大學,身心整合與運動休閒產業學系,國x1.50、英x1.00、公x1.00,87.5,25.00
國立臺東大學,英美語文學系,國x2.00、英x2.00、公x1.00,81,16.20
國立臺東大學,華語文學系,國x2.00、歷x1.50、公x1.00,118.5,26.33
國立臺東大學,美術產業學系,國x1.00、歷x1.00、公x1.00,69,23.00
國立臺東大學,音樂學系,國x2.00、英x1.50、歷x1.00,163,36.22
國立臺東大學,生命科學系,國x1.00、化x1.50、生x2.00,140.5,31.22
國立臺東大學,資訊工程學系,國x1.50、英x2.00、數甲x2.00,173.5,31.55
國立臺東大學,資訊管理學系,國x1.00、英x2.00、數Bx2.00、公x1.75,155.25,23.00
國立臺東大學,應用數學系,國x1.00、英x1.00、數甲x2.00,107,26.75
國立臺東大學,應用科學系化學及奈米科學組,數Ax1.00、物x1.00、化x2.00,108,27.00
國立臺東大學,應用科學系應用物理組,數Ax1.00、物x2.00、化x1.00,102,25.50
國立臺東大學,綠能與資訊科技學系,國x1.00、數乙x1.00、物x2.00,107,26.75
國立體育大學,體育推廣學系A,國x2.00、英x2.00、公x1.00,158,31.60
國立體育大學,體育推廣學系B,國x2.00、英x1.00、公x1.00、術x2.00,279.1,46.52
國立體育大學,運動保健學系A,國x2.00、英x2.00、自x1.00、生x1.75,246,36.44
國立體育大學,運動保健學系B,國x2.00、英x2.00、自x1.00、生x1.75、術x1.00,271.92,35.09
國立體育大學,休閒產業經營學系,國x1.00、英x1.00、地x2.00,131,32.75
國立體育大學,適應體育學系A,國x2.00、英x2.00、生x1.75,194.25,33.78
國立體育大學,適應體育學系B,國x2.00、英x2.00、公x1.75,170.75,29.70
元智大學,護理學系,國x1.00、英x1.00、生x1.00,94,31.33
元智大學,"管理學院學士班(主修：數位行銷與人力
資源)",國x2.00、社x1.75、公x1.00,170,35.79
元智大學,管理學院學士班(主修：財務金融A組),國x2.00、英x1.00、公x1.50,164,36.44
元智大學,管理學院學士班(主修：財務金融B組),國x2.00、英x1.00、歷x1.50,160.5,35.67
元智大學,管理學院學士班(主修：財務金融C組),國x2.00、英x1.00、地x1.50,159.5,35.44
元智大學,管理學院學士班(主修：國際企業管理),國x1.50、英x1.00、公x2.00,148.5,33.00
元智大學,管理學院學士班(主修：會計),國x2.00、歷x1.00、公x1.50,159.5,35.44
元智大學,管理學院學士班(英語專班),國x1.00、英x2.00、公x1.50,133,29.56
元智大學,應用外語學系,國x1.00、英x1.50、歷x1.00,102,29.14
元智大學,中國語文學系,國x2.00、英x1.00、歷x1.00,115,28.75
元智大學,社會暨政策科學學系,國x2.00、數Bx1.00、公x2.00,148,29.60
元智大學,藝術與設計學系,國x1.00、英x1.00、公x1.00,84,28.00
元智大學,人文社會學院英語學士班,國x2.00、英x1.50、公x1.00,127,28.22
元智大學,資訊管理學系(社會組),國x1.00、英x2.00、數Bx1.50、公x1.50,210.5,35.08
元智大學,資訊管理學系(自然組),國x1.50、英x2.00、數甲x1.50,189.5,37.90
元智大學,資訊傳播學系(智慧科技應用組),國x1.50、英x1.00、數Bx1.00、公x1.00,122.5,27.22
元智大學,資訊傳播學系(數位媒體設計-創作組),國x1.50、英x1.00、公x1.00,105,30.00
元智大學,資訊傳播學系(數位媒體設計-美術組),國x1.00、英x1.00、公x1.00、術x2.00,189,37.80
元智大學,資訊工程學系(資訊工程組),國x1.00、英x1.00、數甲x1.00,122,40.67
元智大學,資訊工程學系(資訊應用組),國x1.00、英x1.00、數乙x1.00,129,43.00
元智大學,資訊學院英語學士班,國x1.50、英x1.00、數乙x1.00,145,41.43
元智大學,機械工程學系,國x1.00、自x1.00、數甲x1.00、物x1.00,151,37.75
元智大學,化學工程與材料科學學系,國x1.00、數甲x1.00、物x1.00、化x1.00,144,36.00
元智大學,工業工程與管理學系(A組),國x1.00、英x1.00、數甲x1.25,110.5,34.00
元智大學,工業工程與管理學系(B組),國x1.25、英x1.00、數乙x1.00,117.5,36.15
元智大學,工程學院英語學士班,國x1.00、英x1.00、數甲x1.00,109,36.33
元智大學,電機工程學系(甲組),國x1.00、英x1.00、數甲x1.00,127,42.33
元智大學,電機工程學系(乙組),國x2.00、自x1.00、數甲x1.00,174,43.50
元智大學,電機工程學系(丙組),國x2.00、英x1.00、數甲x1.00,168,42.00
元智大學,電機通訊學院英語學士班,國x1.25、英x1.75、數甲x1.00,166,41.50
國立中正大學,中國文學系,國x2.00、英x1.25、地x1.00、歷x1.00,228.5,43.52
國立中正大學,外國語文學系,國x1.00、英x2.00、地x1.00、歷x1.00,223,44.60
國立中正大學,歷史學系,國x1.50、英x1.50、地x1.00、歷x2.00,262.5,43.75
國立中正大學,哲學系,國x1.50、英x2.00、數Bx2.00、公x1.00,250,38.46
國立中正大學,社會福利學系,國x1.00、英x1.50、數乙x1.50、公x1.50,223,40.55
國立中正大學,勞工關係學系,國x1.50、英x2.00、數乙x1.00、公x1.50,254,42.33
國立中正大學,政治學系,國x1.00、英x2.00、數Bx1.00、社x1.00、公x1.00,254,42.33
國立中正大學,傳播學系,國x1.00、英x1.00、歷x1.00、公x1.00,175,43.75
國立中正大學,經濟學系,國x1.00、英x2.00、數乙x2.00、公x1.50,294,45.23
國立中正大學,財務金融學系,國x1.00、英x2.00、數乙x2.00,238,47.60
國立中正大學,企業管理學系,國x1.50、英x2.00、數乙x2.00、地x1.00,291.5,44.85
國立中正大學,會計與資訊科技學系甲組,國x1.50、英x2.00、數Ax2.00、物x1.00,302,46.46
國立中正大學,會計與資訊科技學系乙組,國x1.50、英x2.00、數Bx2.00、公x1.00,291,44.77
國立中正大學,法律學系法學組,國x1.50、英x1.50、數乙x1.00、歷x1.00、公x1.00,274,45.67
國立中正大學,法律學系法制組,國x1.50、英x1.50、數乙x1.00、歷x1.00、公x1.00,272.5,45.42
國立中正大學,財經法律學系,國x1.50、英x1.50、數乙x1.00、歷x1.00、公x1.00,276,46.00
國立中正大學,成人及繼續教育學系,國x1.00、英x1.50、數Bx1.00、公x1.50,196,39.20
國立中正大學,犯罪防治學系,國x1.25、英x1.50、數Bx1.00、公x1.50,228,43.43
國立中正大學,紫荊不分系學士學位學程甲組,國x1.00、英x1.00、地x1.50,162,46.29
國立中正大學,紫荊不分系學士學位學程乙組,國x1.00、英x1.00、數乙x1.50,168,48.00
國立中正大學,數學系,英x1.25、數甲x2.00、物x1.00,173.75,40.88
國立中正大學,物理學系,國x1.00、英x1.25、數甲x1.50、物x1.50、化x1.00,272.5,43.60
國立中正大學,化學暨生物化學系,國x1.00、英x1.25、數甲x1.25、物x1.00、化x2.00,284,43.69
國立中正大學,地球與環境科學系,國x1.00、英x1.00、數甲x1.50、物x1.50、化x1.50,261.5,40.23
國立中正大學,資訊工程學系,國x1.00、英x1.50、數甲x1.25、物x1.00、化x1.00,265,46.09
國立中正大學,電機工程學系甲組,國x1.00、英x1.00、數甲x1.00、物x1.00、化x1.00,251,50.20
國立中正大學,電機工程學系乙組,國x1.00、英x1.00、數甲x1.00、物x1.00、化x1.00,240,48.00
國立中正大學,機械工程學系機械工程組,英x1.00、數甲x2.00、物x2.00,214,42.80
國立中正大學,機械工程學系光機電整合工程組,英x1.00、數甲x2.00、物x2.00,219,43.80
國立中正大學,機械工程國際學士學位學程,英x2.00、數甲x1.50、物x2.00,247.5,45.00
國立中正大學,化學工程學系,國x1.00、英x1.00、數甲x1.00、物x1.00、化x1.00,222,44.40
國立中正大學,通訊工程學系,國x1.00、英x1.00、數甲x1.00、物x1.00、化x1.00,229,45.80
國立中正大學,資訊管理學系,國x1.00、英x2.00、數甲x2.00、物x1.00、化x1.00,299,42.71
國立中正大學,心理學系,國x1.00、英x1.50、數甲x1.50、生x1.25,231,44.00
國立中正大學,生物醫學科學系,國x1.00、英x1.25、數甲x1.00、化x1.50、生x1.50,259.25,41.48
國立中正大學,運動競技學系,國x2.00、英x2.00、生x1.50,230,41.82
大葉大學,機械與自動化工程學系,國x2.00、英x2.00、數甲x1.75,101.75,17.70
大葉大學,電機工程學系(半導體與光電組),英x1.75、數甲x2.00、物x2.00,106.75,18.57
大葉大學,電機工程學系(智慧系統組),國x1.75、數甲x2.00、物x2.00,114.25,19.87
大葉大學,半導體學士學位學程(半導體設備組),英x1.75、數甲x2.00、物x2.00,78.75,13.70
大葉大學,半導體學士學位學程(半導體製程組),國x1.75、數甲x2.00、物x2.00,84.5,14.70
大葉大學,資訊工程學系,國x2.00、英x2.00、數甲x1.75,103.75,18.04
大葉大學,環境與安全工程學系,國x2.00、英x2.00、化x1.75,80,13.91
大葉大學,企業管理學系,國x2.00、英x1.75、公x2.00,99.25,17.26
大葉大學,"會計與資訊管理學系(人工智慧科技管理
組)",國x2.00、英x1.75、物x1.00,83.25,17.53
大葉大學,"會計與資訊管理學系(會計暨投資理財
組)",國x2.00、英x1.00、公x2.00,123,24.60
大葉大學,財務金融學系(智慧投資組),國x2.00、英x1.00、公x2.00,100,20.00
大葉大學,財務金融學系(AI金融組),國x2.00、英x2.00、物x1.75,85.75,14.91
大葉大學,設計學系,國x2.00、英x1.00、歷x2.00,98,19.60
大葉大學,"多媒體數位內容學士學位學程(動畫與影
視特效組)",國x2.00、地x2.00、歷x1.75,118.5,20.61
大葉大學,"多媒體數位內容學士學位學程(遊戲與人
工智慧應用組)",英x1.75、地x2.00、歷x2.00,99.75,17.35
大葉大學,"多媒體數位內容學士學位學程(動漫美術
與模型製作組)",國x2.00、英x1.75、歷x2.00,118,20.52
大葉大學,"多媒體數位內容學士學位學程(漫畫創作
組)",國x2.00、英x1.75、地x2.00,146.25,25.43
大葉大學,空間設計學系(建築組),國x2.00、英x1.00、地x2.00,105,21.00
大葉大學,空間設計學系(室內設計組),國x2.00、英x1.00、地x2.00,109,21.80
大葉大學,造形藝術學系,國x2.00、英x1.75、歷x2.00,-----,-----
大葉大學,應用日語學系(觀光旅遊組),國x2.00、英x1.00、公x2.00,110,22.00
大葉大學,應用日語學系(AI商務應用組),國x2.00、英x1.00、歷x2.00,94,18.80
大葉大學,生物醫學系(檢驗醫學組),國x2.00、英x2.00、數乙x1.75,88.25,15.35
大葉大學,生物醫學系(生物醫藥組),國x2.00、英x2.00、生x1.75,131.25,22.83
大葉大學,藥用植物與食品保健學系(藥粧保健組),國x1.75、英x2.00、生x2.00,96.75,16.83
大葉大學,藥用植物與食品保健學系(食藥生技組),國x2.00、英x1.75、化x1.75,99.25,18.05
大葉大學,餐旅管理學系,國x2.00、英x1.75、地x2.00,118.75,20.65
大葉大學,觀光休閒學系,國x2.00、歷x1.75、公x2.00,124,21.57
大葉大學,烘焙暨飲料調製學士學位學程,國x2.00、英x1.75、地x2.00,-----,-----
大葉大學,護理學系,國x2.00、英x2.00、生x1.75,88.75,15.43
大葉大學,運動健康管理學系,國x2.00、英x1.75、公x2.00,102.5,17.83
大葉大學,視光學系,國x2.00、英x2.00、數乙x1.75,74,12.87
大葉大學,醫學工程學系,英x1.75、數甲x2.00、物x2.00,98,17.04
大葉大學,醫學工程學系(智慧醫療組),國x2.00、英x2.00、化x1.75,113.25,19.70
大葉大學,職能治療學系A組,國x2.00、英x2.00、生x1.75,183,31.83
大葉大學,職能治療學系B組,國x2.00、英x2.00、公x1.75,130,22.61
中華大學,電機工程學系,國x2.00、英x1.00、數甲x2.00,100,20.00
中華大學,資訊工程學系,國x2.00、英x2.00、數乙x1.00,63,12.60
中華大學,光電與材料工程學系(人工智慧應用組),國x2.00、英x1.75、物x2.00,131.25,22.83
中華大學,光電與材料工程學系(生醫光電組),國x2.00、英x1.75、生x2.00,143.75,25.00
中華大學,光電與材料工程學系(半導體組),國x2.00、英x1.75、化x2.00,100,17.39
中華大學,工業管理學系(半導體產業組),物x2.00、化x2.00、公x1.75,72.75,12.65
中華大學,工業管理學系(人工智慧應用組),地x2.00、歷x2.00、公x1.75,125.5,21.83
中華大學,"資訊管理學系(人工智慧應用與資訊系統
設計組)",英x1.75、物x2.00、化x2.00,56.75,9.87
中華大學,"資訊管理學系(智慧商務與資訊管理應用
組)",地x2.00、歷x2.00、公x1.75,122.75,21.35
中華大學,企業管理學系企業管理組,地x2.00、歷x1.75、公x2.00,132.5,23.04
中華大學,企業管理學系智慧運輸與物流組,地x2.00、歷x2.00、公x1.75,113,19.65
中華大學,企業管理學系財務管理組,國x2.00、歷x1.00、公x2.00,121,24.20
中華大學,建築與都市計畫學系(第一類組),地x2.00、歷x1.00、公x2.00,93,18.60
中華大學,建築與都市計畫學系(第二類組),國x2.00、自x2.00、物x1.75,97.75,17.00
中華大學,土木工程學系,國x2.00、英x1.75、物x2.00,87,15.13
中華大學,應用日語學系,國x1.00、地x1.50、歷x1.50,78.5,19.62
中華大學,應用外語暨智慧商務學士學位學程,國x2.00、英x1.50、公x2.00,113.5,20.64
中華大學,觀光學院學士班,國x2.00、社x1.00、公x2.00,115,23.00
義守大學,電機工程學系,國x2.00、英x1.50、數甲x2.00,155.5,28.27
義守大學,電子工程學系光電半導體組,國x2.00、英x1.50、數乙x2.00,133,24.18
義守大學,電子工程學系電子智慧系統組,國x2.00、英x1.50、數甲x2.00,149.5,27.18
義守大學,資訊工程學系資訊工程組,國x2.00、英x1.50、數甲x2.00,138,25.09
義守大學,資訊工程學系資訊應用組,國x2.00、英x2.00、數乙x1.50,122,22.18
義守大學,機械與自動化工程學系,國x2.00、英x1.50、物x2.00,139.5,25.36
義守大學,化學工程學系甲組,國x2.00、英x1.75、化x2.00,148.5,25.83
義守大學,化學工程學系乙組,國x2.00、英x1.75、生x2.00,167.25,29.09
義守大學,土木工程學系,國x2.00、數甲x1.75、物x2.00,132.75,23.09
義守大學,材料科學與工程學系甲組,國x2.00、英x2.00、數甲x1.75,149.75,26.04
義守大學,材料科學與工程學系乙組,國x2.00、英x2.00、化x1.75,155.75,27.09
義守大學,智慧科技英語學士學位學程,國x2.00、英x2.00、物x1.75,126,21.91
義守大學,半導體學士學位學程,國x1.50、英x1.50、物x2.00,118.5,23.70
義守大學,資訊管理學系,國x2.00、英x1.00、歷x2.00,94,18.80
義守大學,企業管理學系,國x2.00、英x1.00、歷x2.00,95,19.00
義守大學,財務金融管理學系,國x1.50、英x1.00、數Bx1.00、歷x1.00,88,19.56
義守大學,會計學系,國x2.00、英x1.25、地x2.00,93.25,17.76
義守大學,國際商務學系,國x1.50、英x2.00、歷x1.50,88,17.60
義守大學,醫務管理學系,國x2.00、英x1.50、公x2.00,119,21.64
義守大學,餐旅管理學系,國x2.00、社x2.00、歷x1.75,128.75,22.39
義守大學,廚藝暨美食學學系,國x2.00、社x1.50、歷x1.50,116,23.20
義守大學,"國際企業經營英語學士學位學程(國際學
院)",國x2.00、英x2.00、歷x1.00,91,18.20
義守大學,"財務與商業分析英語學士學位學程(國際
學院)",國x1.00、英x2.00、歷x1.00,62,15.50
義守大學,"智慧觀光餐旅管理英語學士學位學程(國
際學院)",國x1.00、英x2.00、公x1.75,-----,-----
義守大學,"國際傳媒與娛樂管理英語學士學位學程
(國際學院)",國x1.00、英x2.00、歷x2.00,103,20.60
義守大學,應用日語學系,國x2.00、英x1.00、歷x2.00,99,19.80
義守大學,大眾傳播學系,國x2.00、社x2.00、歷x1.75,124.25,21.61
義守大學,電影與電視學系,國x2.00、社x2.00、公x1.75,141.25,24.57
義守大學,視覺藝術與設計學系,國x2.00、地x2.00、歷x1.00,143,28.60
義守大學,營養學系,國x2.00、英x1.00、生x2.00,157,31.40
義守大學,生物醫學工程學系,國x2.00、物x1.75、化x2.00,156,27.13
義守大學,醫學科學與生物科技學系醫藥組,國x2.00、英x1.75、化x2.00,168.5,29.30
義守大學,醫學科學與生物科技學系生技組,國x2.00、英x1.50、生x2.00,169.5,30.82
義守大學,護理學系,國x2.00、英x1.75、生x2.00,148.25,25.78
義守大學,醫學影像暨放射科學系,國x2.00、自x2.00、數甲x1.00、生x2.00,236,33.71
義守大學,物理治療學系,國x1.50、英x2.00、數Ax1.00、物x1.00、生x2.00,306.5,40.87
義守大學,職能治療學系,國x1.75、英x2.00、數甲x1.00、生x2.00,249.75,37.00
義守大學,醫學檢驗技術學系,國x1.00、英x2.00、化x2.00、生x2.00,233,33.29
義守大學,醫學系(公費生),英x1.50、數甲x1.00、物x1.00、化x1.00、生x1.50,319,53.17
銘傳大學,企業管理學系品牌行銷組(台北校區),國x2.00、英x1.00、歷x2.00,138,27.60
銘傳大學,企業管理學系企業管理組(台北校區),國x2.00、英x1.00、公x2.00,140,28.00
銘傳大學,企業管理學系數位經營組(台北校區),國x1.00、數Bx1.00、公x1.00,76,25.33
銘傳大學,"企業管理學系人工智慧應用組(台北校
區)",國x2.00、英x1.00、物x1.00,114,28.50
銘傳大學,會計學系會計審計組(台北校區),國x1.00、社x1.00、公x2.00,122,30.50
銘傳大學,會計學系稅務規劃組(台北校區),國x1.00、歷x1.00、公x2.00,130,32.50
銘傳大學,會計學系智慧永續組(台北校區),國x1.50、英x1.00、化x1.00,96.5,27.57
銘傳大學,財務金融學系甲組(台北校區),國x1.00、數Bx2.00、公x1.00,113,28.25
銘傳大學,財務金融學系乙組(台北校區),國x2.00、英x1.00、公x1.00,129,32.25
銘傳大學,財務金融學系丙組(台北校區),國x2.00、社x1.00、地x1.00,155,38.75
銘傳大學,財務金融學系丁組(台北校區),國x2.00、英x1.00、物x1.00,131,32.75
銘傳大學,"資訊應用與金融保險學系金融組(台北校
區)",國x2.00、社x1.00、公x1.25,134.75,31.71
銘傳大學,"資訊應用與金融保險學系資訊組(台北校
區)",國x2.00、英x1.00、物x1.00,114,28.50
銘傳大學,"國際企業學系跨境電商經營組(台北校
區)",英x1.00、歷x1.25、公x1.50,100.5,26.80
銘傳大學,"國際企業學系外貿行銷管理組(台北校
區)",國x1.00、英x1.25、歷x1.00,86,26.46
銘傳大學,國際企業學系智慧管理組(台北校區),國x1.50、英x1.00、物x1.00,99.5,28.43
銘傳大學,新媒體暨傳播管理學系(台北校區),國x2.00、英x2.00、歷x1.00,124,24.80
銘傳大學,廣播電視學系(台北校區),國x1.00、社x1.00、歷x1.00,92,30.67
銘傳大學,廣告暨策略行銷學系(台北校區),國x1.00、歷x2.00、公x2.00,149,29.80
銘傳大學,影音新聞暨社群傳播學系(台北校區),國x2.00、歷x1.00、公x1.50,132,29.33
銘傳大學,法律學系(台北校區),國x1.25、英x1.00、公x2.00,134.75,31.71
銘傳大學,財金法律學系(台北校區),國x2.00、英x2.00、公x1.50,156.5,28.45
銘傳大學,"國際企業與貿易學士學位學程(全英語授
課．台北校區)",英x2.00、地x1.00、公x1.00,77,19.25
銘傳大學,"新聞與大眾傳播學士學位學程(全英語授
課．台北校區)",英x2.00、歷x1.00、公x1.50,93.5,20.78
銘傳大學,"時尚與創新管理學士學位學程(全英語授
課．台北校區)",國x1.00、英x2.00、公x1.00,89,22.25
銘傳大學,"國際事務與外交學士學位學程(全英語授
課．桃園校區)",英x2.00、歷x1.00、公x1.00,72,18.00
銘傳大學,"資訊科技應用與管理學士學位學程(全英
語授課．桃園校區)",國x1.00、英x2.00、數乙x1.50,116.5,25.89
銘傳大學,"應用中文與華語文教學系文教傳播組(桃
園校區)",國x1.50、歷x1.00、公x1.00,93,26.57
銘傳大學,"應用中文與華語文教學系語文創作組(桃
園校區)",國x1.50、地x1.00、歷x1.00,90.5,25.86
銘傳大學,應用英語學系(桃園校區),國x1.00、英x1.00、地x1.00,67,22.33
銘傳大學,應用日語學系(桃園校區),國x1.00、歷x1.50、公x1.50,117.5,29.38
銘傳大學,商業設計學系(桃園校區),國x2.00、英x1.00、公x2.00,130,26.00
銘傳大學,"商品設計學系人工智慧應用組(桃園校
區)",國x2.00、社x1.00、歷x1.00,120,30.00
銘傳大學,"商品設計學系福祉生活設計組(桃園校
區)",國x2.00、社x1.00、公x1.00,115,28.75
銘傳大學,"商品設計學系產品行銷企劃組(桃園校
區)",國x2.00、英x1.00、公x1.00,103,25.75
銘傳大學,"數位媒體設計學系遊戲互動與AI應用組
(桃園校區)",國x2.00、社x1.00、地x1.00,130,32.50
銘傳大學,"數位媒體設計學系動畫文創組(桃園校
區)",國x2.00、社x1.00、歷x1.00,139,34.75
銘傳大學,"數位媒體設計學系影視創意組(桃園校
區)",國x2.00、社x1.00、公x1.00,120,30.00
銘傳大學,建築學系(桃園校區),國x2.00、社x1.00、公x1.00,132,33.00
銘傳大學,都市設計與永續發展學系(桃園校區),國x1.50、英x1.00、公x2.00,113,25.11
銘傳大學,觀光事業學系(桃園校區),國x1.00、社x1.00、地x1.00,92,30.67
銘傳大學,休閒遊憩管理學系(桃園校區),國x1.00、歷x1.00、公x1.25,94.75,29.15
銘傳大學,餐旅管理學系(桃園校區),國x1.00、歷x1.00、公x1.00,80,26.67
銘傳大學,犯罪防治學系(桃園校區),國x2.00、英x1.00、公x2.00,141,28.20
銘傳大學,公共事務與行政管理學系(桃園校區),國x1.00、歷x1.00、公x2.00,115,28.75
銘傳大學,諮商臨床與工商心理學系(桃園校區),國x1.00、英x2.00、社x2.00、數乙x1.00、公x2.00,198,24.75
銘傳大學,金融學系(桃園校區),國x1.00、英x1.00、公x1.50,97.5,27.86
銘傳大學,金融科技應用學系(桃園校區),國x1.50、社x1.50、物x2.00,143,28.60
銘傳大學,"資訊管理學系人工智慧應用組(桃園校
區)",國x2.00、英x1.75、公x1.75,171.75,31.23
銘傳大學,"資訊管理學系巨量資料管理組(桃園校
區)",國x2.00、數Bx1.75、公x1.75,157.75,28.68
銘傳大學,"資訊管理學系電子商務管理組(桃園校
區)",國x2.00、英x1.75、歷x1.75,158.25,28.77
銘傳大學,人工智慧應用學系(桃園校區),國x2.00、英x1.00、數乙x1.50,127,28.22
銘傳大學,資訊工程學系(桃園校區),國x1.00、數乙x1.00、物x1.00,88,29.33
銘傳大學,電機工程學系(桃園校區),國x2.00、英x1.50、數甲x2.00,165,30.00
銘傳大學,半導體應用學士學位學程(桃園校區),國x1.00、數Ax1.00、數甲x1.00,87,29.00
銘傳大學,醫療資訊與管理學系(桃園校區),國x2.00、英x1.00、公x1.00,102,25.50
銘傳大學,生物科技學系生物醫學組(桃園校區),國x1.50、英x2.00、生x2.00,159.5,29.00
銘傳大學,生物科技學系食品生技組(桃園校區),國x1.50、英x2.00、化x2.00,150.5,27.36
銘傳大學,"生物醫學工程學系專利醫材法規組(桃園
校區)",國x1.50、英x1.25、公x1.00,98.75,26.33
銘傳大學,生物醫學工程學系人工智慧醫療組(桃園校區),國x1.50、數Bx1.00、化x1.00,114,32.57
世新大學,新聞學系,國x2.00、歷x1.00、公x2.00,154,30.80
世新大學,廣播電視電影學系廣播與聲音設計組,國x2.00、英x2.00、歷x1.00、公x1.00,170,28.33
世新大學,廣播電視電影學系電視組,國x2.00、英x2.00、歷x1.00、公x1.00,174,29.00
